country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
Italy,yld_10yr,2024-01-01,2024-02-01,2034-01-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-01-01,2024-02-01,2054-01-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-02-01,2024-03-01,2026-02-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-02-01,2024-03-01,2029-02-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-02-01,2024-03-01,2034-02-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-02-01,2024-03-01,2054-02-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-03-01,2024-04-01,2026-03-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-03-01,2024-04-01,2029-03-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-03-01,2024-04-01,2034-03-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-03-01,2024-04-01,2054-03-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-04-01,2024-05-01,2026-04-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-04-01,2024-05-01,2029-04-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-04-01,2024-05-01,2034-04-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-04-01,2024-05-01,2054-04-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-05-01,2024-06-01,2026-05-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-05-01,2024-06-01,2029-05-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-05-01,2024-06-01,2034-05-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-05-01,2024-06-01,2054-05-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-06-01,2024-07-01,2026-06-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-06-01,2024-07-01,2029-06-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-06-01,2024-07-01,2034-06-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-06-01,2024-07-01,2054-06-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-07-01,2024-08-01,2026-07-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-07-01,2024-08-01,2029-07-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-07-01,2024-08-01,2034-07-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-07-01,2024-08-01,2054-07-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-08-01,2024-09-01,2026-08-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-08-01,2024-09-01,2029-08-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-08-01,2024-09-01,2034-08-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-08-01,2024-09-01,2054-08-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-09-01,2024-10-01,2026-09-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-09-01,2024-10-01,2029-09-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-09-01,2024-10-01,2034-09-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-09-01,2024-10-01,2054-09-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-10-01,2024-11-01,2026-10-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-10-01,2024-11-01,2029-10-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-10-01,2024-11-01,2034-10-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-10-01,2024-11-01,2054-10-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-11-01,2024-12-01,2026-11-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-11-01,2024-12-01,2029-11-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-11-01,2024-12-01,2034-11-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-11-01,2024-12-01,2054-11-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2024-12-01,2025-01-01,2026-12-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2024-12-01,2025-01-01,2029-12-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2024-12-01,2025-01-01,2034-12-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2024-12-01,2025-01-01,2054-12-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-01-01,2025-02-01,2027-01-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-01-01,2025-02-01,2030-01-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-01-01,2025-02-01,2035-01-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-01-01,2025-02-01,2055-01-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-02-01,2025-03-01,2027-02-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-02-01,2025-03-01,2030-02-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-02-01,2025-03-01,2035-02-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-02-01,2025-03-01,2055-02-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-03-01,2025-04-01,2027-03-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-03-01,2025-04-01,2030-03-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-03-01,2025-04-01,2035-03-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-03-01,2025-04-01,2055-03-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-04-01,2025-05-01,2027-04-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-04-01,2025-05-01,2030-04-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-04-01,2025-05-01,2035-04-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-04-01,2025-05-01,2055-04-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-05-01,2025-06-01,2027-05-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-05-01,2025-06-01,2030-05-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-05-01,2025-06-01,2035-05-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-05-01,2025-06-01,2055-05-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-06-01,2025-07-01,2027-06-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-06-01,2025-07-01,2030-06-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-06-01,2025-07-01,2035-06-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-06-01,2025-07-01,2055-06-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Italy,yld_2yr,2025-07-01,2025-08-01,2027-07-01,24,11.925336207209,3.0546262423569233,1.1065784129228944,1.92235298708699,11.455216501504571,1.6653527788726865
Italy,yld_5yr,2025-07-01,2025-08-01,2030-07-01,60,11.029016047799788,1.5288378599403287,2.9761590535772577,2.201071139308044,11.455216501504571,1.6653527788726865
Italy,yld_10yr,2025-07-01,2025-08-01,2035-07-01,120,10.558199916435223,3.1446344494746294,2.552752934082732,2.8108656485747003,11.455216501504571,1.6653527788726865
Italy,yld_30yr,2025-07-01,2025-08-01,2055-07-01,360,14.337503615166119,8.308999903555792,6.056752020478128,6.874871269782664,11.455216501504571,1.6653527788726865
Poland,yld_2yr,1996-04-01,1996-05-01,1998-04-01,24,6.750937448529769,519.2866614209944,0.43409299113002553,429.75796314464634,6.879042547090525,220.55555555555557
Poland,yld_5yr,1996-04-01,1996-05-01,2001-04-01,60,6.674074389393318,239.94797000347708,0.2783231224278546,353.73813940230036,6.879042547090525,220.55555555555557
Poland,yld_10yr,1996-04-01,1996-05-01,2006-04-01,120,6.6484533696811665,144.7507186585647,0.19765716576755576,267.31629355888975,6.879042547090525,220.55555555555557
Poland,yld_30yr,1996-04-01,1996-05-01,2026-04-01,360,6.631372689873065,69.0638683905324,0.11444000993112032,162.96902859874427,6.879042547090525,220.55555555555557
Poland,yld_2yr,1996-05-01,1996-06-01,1998-05-01,24,6.096920542041737,519.2866614209944,0.900627125384415,429.75796314464634,6.488065062969812,220.55555555555557
Poland,yld_5yr,1996-05-01,1996-06-01,2001-05-01,60,5.862233829484891,239.94797000347708,0.5945955206654274,353.73813940230036,6.488065062969812,220.55555555555557
Poland,yld_10yr,1996-05-01,1996-06-01,2006-05-01,120,5.784004925299278,143.35547988059733,0.42597843410652614,267.7092301403353,6.488065062969812,220.55555555555557
Poland,yld_30yr,1996-05-01,1996-06-01,2026-05-01,360,5.731852322508868,68.22840314561299,0.24801742260968526,163.052978607864,6.488065062969812,220.55555555555557
Poland,yld_2yr,1996-06-01,1996-07-01,1998-06-01,24,6.037461413892738,519.2866614209944,1.1550162108727366,429.75796314464634,6.668675341413263,220.55555555555557
Poland,yld_5yr,1996-06-01,1996-07-01,2001-06-01,60,5.658733057380421,239.94797000347708,0.7856859575628266,353.73813940230036,6.668675341413263,220.55555555555557
Poland,yld_10yr,1996-06-01,1996-07-01,2006-06-01,120,5.532490271876315,142.82369980605793,0.5675638039710594,267.8784097853355,6.668675341413263,220.55555555555557
Poland,yld_30yr,1996-06-01,1996-07-01,2026-06-01,360,5.448328414873578,67.72953853561363,0.3321588504309524,163.13753491983655,6.668675341413263,220.55555555555557
Poland,yld_2yr,1996-07-01,1996-08-01,1998-07-01,24,6.1356173122067625,519.2866614209944,1.3234650472695944,429.75796314464634,6.998925585332702,220.55555555555557
Poland,yld_5yr,1996-07-01,1996-08-01,2001-07-01,60,5.617632348331199,239.94797000347708,0.9299007668305065,353.73813940230036,6.998925585332702,220.55555555555557
Poland,yld_10yr,1996-07-01,1996-08-01,2006-07-01,120,5.444970693706011,142.92883055542333,0.67733819346171,267.87300957337453,6.998925585332702,220.55555555555557
Poland,yld_30yr,1996-07-01,1996-08-01,2026-07-01,360,5.329862923955886,67.46289385387362,0.3983972770115475,163.22075741805634,6.998925585332702,220.55555555555557
Poland,yld_2yr,1996-08-01,1996-09-01,1998-08-01,24,6.142885121284446,519.2866614209944,1.3297505057213388,429.75796314464634,7.134809902810528,220.55555555555557
Poland,yld_5yr,1996-08-01,1996-09-01,2001-08-01,60,5.547730252368797,239.94797000347708,0.9640821584959439,353.73813940230036,7.134809902810528,220.55555555555557
Poland,yld_10yr,1996-08-01,1996-09-01,2006-08-01,120,5.349345296063585,141.47021698188266,0.7074667851458529,268.30110583100293,7.134809902810528,220.55555555555557
Poland,yld_30yr,1996-08-01,1996-09-01,2026-08-01,360,5.217088658526773,66.67871634756065,0.41794406027416797,163.2982103564155,7.134809902810528,220.55555555555557
Poland,yld_2yr,1996-09-01,1996-10-01,1998-09-01,24,6.139173122331279,519.2866614209944,1.3012206302050282,429.75796314464634,7.210144377936149,220.55555555555557
Poland,yld_5yr,1996-09-01,1996-10-01,2001-09-01,60,5.4965903689683575,239.94797000347708,0.9695318785819831,353.73813940230036,7.210144377936149,220.55555555555557
Poland,yld_10yr,1996-09-01,1996-10-01,2006-09-01,120,5.2823961178473855,141.1161436963593,0.7157591786524877,268.42152741082435,7.210144377936149,220.55555555555557
Poland,yld_30yr,1996-09-01,1996-10-01,2026-09-01,360,5.139599950433403,66.29140645477543,0.42431451254355174,163.3716336167127,7.210144377936149,220.55555555555557
Poland,yld_2yr,1996-10-01,1996-11-01,1998-10-01,24,6.108571725106754,519.2866614209944,1.269618172778013,429.75796314464634,7.168033142742388,220.55555555555557
Poland,yld_5yr,1996-10-01,1996-11-01,2001-10-01,60,5.446085361984722,239.94797000347708,0.9622530434651128,353.73813940230036,7.168033142742388,220.55555555555557
Poland,yld_10yr,1996-10-01,1996-11-01,2006-10-01,120,5.2252565742773776,140.87767670577395,0.7129166431965506,268.51003083649084,7.168033142742388,220.55555555555557
Poland,yld_30yr,1996-10-01,1996-11-01,2026-10-01,360,5.078037382472481,65.98879681070088,0.4234853230261815,163.4348878345876,7.168033142742388,220.55555555555557
Poland,yld_2yr,1996-11-01,1996-12-01,1998-11-01,24,5.7666923631973,519.2866614209944,1.379696306158014,429.75796314464634,6.613237793577132,220.55555555555557
Poland,yld_5yr,1996-11-01,1996-12-01,2001-11-01,60,5.2501995545201225,239.94797000347708,0.9606893401889586,353.73813940230036,6.613237793577132,220.55555555555557
Poland,yld_10yr,1996-11-01,1996-12-01,2006-11-01,120,5.078035284961064,139.965192899515,0.6981932311712314,268.7989529620094,6.613237793577132,220.55555555555557
Poland,yld_30yr,1996-11-01,1996-12-01,2026-11-01,360,4.963259105255026,65.47510233602206,0.4101111461392631,163.50111543305982,6.613237793577132,220.55555555555557
Poland,yld_2yr,1996-12-01,1997-01-01,1998-12-01,24,5.310528279023743,519.2866614209944,1.7535778316555324,429.75796314464634,6.089302233986188,220.55555555555557
Poland,yld_5yr,1996-12-01,1997-01-01,2001-12-01,60,5.016978193613336,239.94797000347708,1.1212332494017307,353.73813940230036,6.089302233986188,220.55555555555557
Poland,yld_10yr,1996-12-01,1997-01-01,2006-12-01,120,4.919128165143198,139.44315970374512,0.7955846185253792,268.97499036957765,6.089302233986188,220.55555555555557
Poland,yld_30yr,1996-12-01,1997-01-01,2026-12-01,360,4.853894812829775,65.05019576447518,0.4603728705218425,163.57527163818932,6.089302233986188,220.55555555555557
Poland,yld_2yr,1997-01-01,1997-02-01,1999-01-01,24,4.737272383182654,519.2866614209944,2.2932581200319735,429.75796314464634,5.681348714104335,220.55555555555557
Poland,yld_5yr,1997-01-01,1997-02-01,2002-01-01,60,4.74235045159953,239.94797000347708,1.431834108776449,353.73813940230036,5.681348714104335,220.55555555555557
Poland,yld_10yr,1997-01-01,1997-02-01,2007-01-01,120,4.744043141071823,138.5921835583337,1.0081980339849421,269.25550613769104,5.681348714104335,220.55555555555557
Poland,yld_30yr,1997-01-01,1997-02-01,2027-01-01,360,4.745171600720016,64.42892372768243,0.5804602895201237,163.6761652204075,5.681348714104335,220.55555555555557
Poland,yld_2yr,1997-02-01,1997-03-01,1999-02-01,24,4.97300650762261,519.2866614209944,2.0261068216269376,429.75796314464634,5.895959879178989,220.55555555555557
Poland,yld_5yr,1997-02-01,1997-03-01,2002-02-01,60,4.856223589636389,239.94797000347708,1.2686776353789249,353.73813940230036,5.895959879178989,220.55555555555557
Poland,yld_10yr,1997-02-01,1997-03-01,2007-02-01,120,4.817295950307647,137.28959056637814,0.8941682062191803,269.6908118243514,5.895959879178989,220.55555555555557
Poland,yld_30yr,1997-02-01,1997-03-01,2027-02-01,360,4.791344190755153,63.68419803781221,0.5151360958959333,163.7872161974205,5.895959879178989,220.55555555555557
Poland,yld_2yr,1997-03-01,1997-04-01,1999-03-01,24,5.310029776922365,519.2866614209944,1.8095543657558912,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-03-01,1997-04-01,2002-03-01,60,5.00674243223798,239.94797000347708,1.1570896395129988,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-03-01,1997-04-01,2007-03-01,120,4.905646650676516,136.13895921424523,0.8210414192572221,270.09245350492586,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-03-01,1997-04-01,2027-03-01,360,4.838249462968875,63.03708346471577,0.47510913863656257,163.89318673614312,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-04-01,1997-05-01,1999-04-01,24,5.74217124463398,519.2866614209944,1.6923883739927599,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-04-01,1997-05-01,2002-04-01,60,5.194736377003907,239.94797000347708,1.1488675734368632,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-04-01,1997-05-01,2007-04-01,120,5.010347687606991,135.4359406300652,0.8298719554451535,270.3486065172477,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-04-01,1997-05-01,2027-04-01,360,4.887421894675713,62.532066448431074,0.4856542069455676,163.9888629163335,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-05-01,1997-06-01,1999-05-01,24,5.70724842126788,519.2866614209944,1.6928991833078328,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-05-01,1997-06-01,2002-05-01,60,5.168918362150479,239.94797000347708,1.1466026101122124,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-05-01,1997-06-01,2007-05-01,120,4.9832840773999525,135.53287961944832,0.8285979131851173,270.3235467362441,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-05-01,1997-06-01,2027-05-01,360,4.859527887566267,62.29111165002731,0.4850384722426542,164.0515704230925,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-06-01,1997-07-01,1999-06-01,24,5.655933698940744,519.2866614209944,1.7026466929471322,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-06-01,1997-07-01,2002-06-01,60,5.138300967656336,239.94797000347708,1.1463470633462012,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-06-01,1997-07-01,2007-06-01,120,4.9541669291974415,135.5572027328582,0.8280848872737325,270.3264064949595,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-06-01,1997-07-01,2027-06-01,360,4.831410903558178,62.01335385915546,0.48462044020669637,164.1222219774872,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-07-01,1997-08-01,1999-07-01,24,5.595588610085997,519.2866614209944,1.719467498967289,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-07-01,1997-08-01,2002-07-01,60,5.102870295685278,239.94797000347708,1.148965343259812,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-07-01,1997-08-01,2007-07-01,120,4.922927612992589,134.82177466011302,0.8289544114096822,270.5940546581497,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-07-01,1997-08-01,2027-07-01,360,4.802965824530797,61.42034250221568,0.4847623374610869,164.23600871972988,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-08-01,1997-09-01,1999-08-01,24,5.51882689509123,519.2866614209944,1.747063981314076,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-08-01,1997-09-01,2002-08-01,60,5.053493824524311,239.94797000347708,1.1568186698937635,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-08-01,1997-09-01,2007-08-01,120,4.884272779664278,134.84304403977734,0.8320867162948857,270.5961063819381,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-08-01,1997-09-01,2027-08-01,360,4.771458749757591,61.13293255423996,0.48567986140377684,164.30830227150972,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-09-01,1997-10-01,1999-09-01,24,5.447013907875558,519.2866614209944,1.7793861547169059,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-09-01,1997-10-01,2002-09-01,60,4.997669188862214,239.94797000347708,1.171131169938144,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-09-01,1997-10-01,2007-09-01,120,4.842618796841589,134.96866200941744,0.8391983955428941,270.5643352685334,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-09-01,1997-10-01,2027-09-01,360,4.739251868827838,60.91009250263127,0.48867243737794125,164.37299048791814,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-10-01,1997-11-01,1999-10-01,24,5.383599323796332,519.2866614209944,1.8139668279871448,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-10-01,1997-11-01,2002-10-01,60,4.935405527662476,239.94797000347708,1.1925256728130251,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-10-01,1997-11-01,2007-10-01,120,4.797939867909713,134.93936181914677,0.8509636072959929,270.5883545419751,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-10-01,1997-11-01,2027-10-01,360,4.706296094741205,60.578701648487325,0.4942124453279763,164.45863208925917,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-11-01,1997-12-01,1999-11-01,24,5.7496499415669104,519.2866614209944,1.7424208131308159,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-11-01,1997-12-01,2002-11-01,60,5.297265917065929,239.94797000347708,1.2053122359678954,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-11-01,1997-12-01,2007-11-01,120,4.992518982540533,134.71154148410136,0.9021839090149638,270.67972751494085,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-11-01,1997-12-01,2027-11-01,360,4.789354359523601,60.129848221124476,0.5389766854167306,164.5622301476633,6.004780200095229,220.55555555555557
Poland,yld_2yr,1997-12-01,1998-01-01,1999-12-01,24,6.056237258021149,519.2866614209944,1.9374491114127812,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1997-12-01,1998-01-01,2002-12-01,60,5.726427097886053,239.94797000347708,1.51248086727257,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1997-12-01,1998-01-01,2007-12-01,120,5.220521018797089,134.31435920809733,1.1799487930819463,270.82737568186866,6.004780200095229,220.55555555555557
Poland,yld_30yr,1997-12-01,1998-01-01,2027-12-01,360,4.883250299404449,59.65362027213546,0.720098446205893,164.6623704251553,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-01-01,1998-02-01,2000-01-01,24,6.29552203769223,519.2866614209944,2.2594424375259132,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-01-01,1998-02-01,2003-01-01,60,6.225103022367505,239.94797000347708,2.019376813981043,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-01-01,1998-02-01,2008-01-01,120,5.483172675368625,133.93999454589314,1.6052706179604153,270.96767574085175,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-01-01,1998-02-01,2028-01-01,360,4.9885524440360385,59.25986668539402,0.988354486626663,164.7447269550439,6.004780200095229,220.55555555555557
Poland,yld_2yr,1998-02-01,1998-03-01,2000-02-01,24,6.175436580018079,519.2866614209944,2.095582293505037,429.75796314464634,6.004780200095229,220.55555555555557
Poland,yld_5yr,1998-02-01,1998-03-01,2003-02-01,60,5.99779942233044,239.94797000347708,1.70931617239385,353.73813940230036,6.004780200095229,220.55555555555557
Poland,yld_10yr,1998-02-01,1998-03-01,2008-02-01,120,5.339623042834126,133.28924769572336,1.3731136256313663,271.20371513055505,6.004780200095229,220.55555555555557
Poland,yld_30yr,1998-02-01,1998-03-01,2028-02-01,360,4.900838789836587,58.64047190443642,0.8494192250861486,164.86190124992012,6.004780200095229,220.55555555555557
